Time, Currents, Velocities, Positions
1.672838473320007324e+01,9.017999770000000304e-01,7.696902001294992912e-01,9.667092316521008755e-01
1.674452304840087891e+01,9.934999939999999974e-01,7.539822368615503034e-01,9.683547633265321419e-01
1.676089644432067871e+01,8.276000019999999457e-01,7.696902001294992912e-01,9.789711376418708255e-01
1.677589583396911621e+01,1.079599976999999988e+00,7.382742735936013156e-01,9.805558012727978445e-01
1.679171943664550781e+01,9.757999779999999568e-01,7.539822368615503034e-01,9.909977923772805841e-01
1.680692338943481445e+01,1.034199952999999894e+00,7.382742735936013156e-01,9.925842966673433798e-01
1.682293796539306641e+01,9.405000209999999639e-01,8.011061266653972668e-01,1.007088391891499457e+00
1.683894324302673340e+01,8.158000109999999916e-01,7.696902001294992912e-01,1.008722020071366243e+00
1.685494375228881836e+01,9.988999960000000122e-01,7.853981633974482790e-01,1.028164735703599453e+00
1.687102961540222168e+01,8.938999770000000122e-01,7.696902001294992912e-01,1.029804377205964405e+00
1.688639664649963379e+01,9.667999739999999509e-01,7.539822368615503034e-01,1.038910823238012426e+00
1.690257310867309570e+01,9.463000299999999587e-01,7.853981633974482790e-01,1.040554514567467059e+00
1.691811609268188477e+01,8.816000219999999832e-01,7.539822368615503034e-01,1.050279707325735945e+00
1.693346405029296875e+01,8.601999879999999710e-01,7.539822368615503034e-01,1.051881919579066738e+00
1.694982123374938965e+01,8.859999779999999658e-01,7.853981633974482790e-01,1.062524064693102011e+00
1.696552968025207520e+01,8.592000010000000465e-01,7.696902001294992912e-01,1.064151679550470631e+00
1.698128509521484375e+01,8.756999970000000078e-01,7.539822368615503034e-01,1.098952672170611544e+00
1.699643754959106445e+01,9.584000110000000516e-01,7.382742735936013156e-01,1.100543226287764131e+00
1.701254057884216309e+01,7.967000010000000465e-01,7.696902001294992912e-01,1.134163912494854820e+00
1.702810668945312500e+01,8.396999840000000104e-01,7.853981633974482790e-01,1.135828956601257378e+00
1.704330277442932129e+01,9.591000079999999484e-01,8.011061266653972668e-01,1.147364614962430140e+00
1.705791044235229492e+01,8.040999770000000213e-01,7.696902001294992912e-01,1.148976521856530653e+00
1.707610535621643066e+01,9.409000280000000549e-01,7.539822368615503034e-01,1.157315609692675995e+00
1.710228848457336426e+01,8.608999849999999787e-01,7.539822368615503034e-01,1.158935370568410450e+00
1.711914825439453125e+01,9.548000100000000323e-01,7.539822368615503034e-01,1.173241643787240385e+00
1.713511753082275391e+01,1.047999977999999999e+00,7.539822368615503034e-01,1.174843856040571177e+00
1.714947152137756348e+01,8.701000209999999457e-01,7.696902001294992912e-01,1.192269632118406530e+00
1.716484808921813965e+01,9.200999739999999871e-01,7.853981633974482790e-01,1.193934676224809088e+00
1.717998647689819336e+01,8.884000180000000135e-01,7.853981633974482790e-01,1.205566668697270805e+00
1.719499945640563965e+01,1.049299954999999951e+00,7.853981633974482790e-01,1.207227662976583682e+00
1.720998692512512207e+01,9.437999729999999587e-01,7.539822368615503034e-01,1.215623569343302401e+00
1.722499060630798340e+01,9.348999860000000162e-01,7.853981633974482790e-01,1.217278918808935240e+00
1.724163126945495605e+01,9.947999720000000323e-01,7.382742735936013156e-01,1.227738213177435256e+00
1.725699257850646973e+01,9.118999840000000523e-01,7.382742735936013156e-01,1.229307046008821791e+00
1.727207636833190918e+01,9.235000009999999593e-01,7.225663103256524389e-01,1.238828035244607273e+00
1.728788232803344727e+01,9.325000049999999652e-01,7.382742735936013156e-01,1.240401040739356198e+00
1.730443024635314941e+01,9.751999970000000406e-01,7.382742735936013156e-01,1.249908039834736861e+00
1.731948709487915039e+01,8.258000020000000330e-01,7.539822368615503034e-01,1.251498716788162158e+00
1.733553957939147949e+01,8.131999970000000078e-01,7.696902001294992912e-01,1.262040600800091728e+00
1.735152721405029297e+01,8.845000269999999665e-01,7.696902001294992912e-01,1.263664534339188572e+00
1.736744427680969238e+01,8.191000219999999832e-01,7.539822368615503034e-01,1.274326068734763506e+00
1.738244652748107910e+01,9.264000060000000536e-01,7.696902001294992912e-01,1.275948161614724796e+00
1.739744687080383301e+01,8.668000099999999541e-01,7.696902001294992912e-01,1.286523302212325914e+00
1.741344022750854492e+01,9.879000190000000181e-01,7.696902001294992912e-01,1.288129687129019096e+00
1.742893624305725098e+01,9.454000000000000181e-01,7.539822368615503034e-01,1.298465526959329486e+00
1.744501495361328125e+01,9.009000059999999754e-01,7.382742735936013156e-01,1.300041968099804546e+00
1.746115016937255859e+01,7.825000290000000414e-01,7.382742735936013156e-01,1.309631925347432668e+00
1.747635555267333984e+01,9.434999819999999593e-01,7.539822368615503034e-01,1.311243955077806111e+00
1.749235534667968750e+01,7.473000290000000323e-01,7.696902001294992912e-01,1.321049405475277716e+00
1.750843214988708496e+01,8.888000249999999935e-01,7.853981633974482790e-01,1.322695060300140835e+00
1.752436017990112305e+01,8.435000179999999625e-01,7.696902001294992912e-01,1.334130457559207672e+00
1.754044604301452637e+01,8.429999950000000020e-01,7.696902001294992912e-01,1.335744205112443961e+00
1.755553627014160156e+01,8.966000079999999484e-01,7.539822368615503034e-01,1.344772602673243167e+00
1.757158684730529785e+01,8.970999720000000233e-01,7.539822368615503034e-01,1.346359106963305852e+00
1.758692097663879395e+01,8.722000119999999690e-01,7.225663103256524389e-01,1.355834690132150744e+00
1.760270285606384277e+01,1.064399958000000090e+00,7.382742735936013156e-01,1.357407449954354028e+00
1.761797475814819336e+01,1.022300004999999956e+00,7.382742735936013156e-01,1.367470609595429432e+00
1.763398838043212891e+01,8.338000180000000316e-01,7.225663103256524389e-01,1.369002136014054294e+00
1.764910316467285156e+01,9.521999960000000485e-01,7.382742735936013156e-01,1.378414887329827199e+00
1.766510343551635742e+01,9.642000200000000465e-01,7.539822368615503034e-01,1.380005564283252717e+00
1.768109321594238281e+01,8.460000159999999658e-01,7.853981633974482790e-01,1.389632582271096872e+00
1.769709897041320801e+01,7.907999749999999883e-01,7.539822368615503034e-01,1.391197488111666214e+00
1.771301007270812988e+01,9.246000049999999471e-01,7.382742735936013156e-01,1.401646965003123801e+00
1.775162124633789062e+01,9.369999770000000394e-01,7.382742735936013156e-01,1.403223774652416989e+00
1.777426767349243164e+01,8.528000119999999962e-01,7.382742735936013156e-01,1.412868464098937515e+00
1.779132962226867676e+01,9.488000269999999903e-01,7.382742735936013156e-01,1.414454968389000422e+00
1.780484509468078613e+01,9.420999880000000548e-01,7.382742735936013156e-01,1.423856184404867831e+00
1.782093691825866699e+01,7.696999909999999723e-01,7.539822368615503034e-01,1.425417286090893132e+00
1.783692502975463867e+01,8.623999949999999748e-01,7.225663103256524389e-01,1.434837891388299980e+00
1.785312771797180176e+01,8.510000110000000006e-01,7.382742735936013156e-01,1.436428568341725276e+00
1.786742210388183594e+01,8.841000199999999865e-01,7.539822368615503034e-01,1.447561341635338561e+00
1.788234829902648926e+01,8.355000019999999639e-01,7.539822368615503034e-01,1.449827461009285834e+00
1.789755964279174805e+01,8.294000030000000523e-01,7.539822368615503034e-01,1.461912529576018471e+00
1.791216897964477539e+01,7.922999859999999561e-01,7.539822368615503034e-01,1.463536340278842829e+00
1.792721462249755859e+01,8.866000179999999897e-01,7.382742735936013156e-01,1.481115760343631571e+00
1.794288945198059082e+01,9.458000060000000264e-01,7.382742735936013156e-01,1.482652931575936694e+00
1.795812392234802246e+01,8.223999739999999781e-01,7.068583470577034511e-01,1.492582573529234402e+00
1.797378468513488770e+01,8.515999909999999451e-01,7.225663103256524389e-01,1.494117904102403527e+00
1.798890686035156250e+01,9.995999930000000200e-01,7.225663103256524389e-01,1.503412968529939775e+00
1.800493001937866211e+01,7.864000199999999774e-01,7.382742735936013156e-01,1.504981801361326088e+00
1.801993060111999512e+01,9.837999939999999555e-01,7.382742735936013156e-01,1.514457875875261816e+00
1.803646039962768555e+01,8.389999870000000026e-01,7.539822368615503034e-01,1.516050270651550180e+00
1.805175304412841797e+01,7.523999810000000510e-01,7.696902001294992912e-01,1.525698764252614970e+00
1.806689238548278809e+01,9.674999709999999586e-01,7.539822368615503034e-01,1.527267719920274214e+00
1.808283138275146484e+01,8.690000180000000407e-01,7.539822368615503034e-01,1.536833869550455089e+00
1.809884428977966309e+01,8.504999880000000401e-01,7.382742735936013156e-01,1.538404665877249888e+00
1.811491131782531738e+01,8.025000100000000414e-01,7.068583470577034511e-01,1.548522434880944765e+00
1.813156175613403320e+01,9.448000189999999909e-01,7.225663103256524389e-01,1.550089427053195523e+00
1.814686322212219238e+01,8.375999929999999871e-01,7.382742735936013156e-01,1.563996619359010465e+00
1.816285347938537598e+01,8.418999910000000142e-01,7.225663103256524389e-01,1.565565575026669487e+00
1.817944836616516113e+01,9.120000000000000329e-01,7.696902001294992912e-01,1.583539289159747288e+00
1.819478559494018555e+01,7.983999849999999787e-01,7.539822368615503034e-01,1.585139537917669594e+00
1.821109867095947266e+01,7.688000200000000284e-01,7.539822368615503034e-01,1.595559930886818023e+00
1.822513484954833984e+01,9.681000109999999825e-01,7.539822368615503034e-01,1.597132567872748599e+00
1.824144220352172852e+01,7.922999859999999561e-01,7.225663103256524389e-01,1.618024159019120889e+00
1.825591683387756348e+01,8.734999900000000039e-01,7.225663103256524389e-01,1.619555685437745751e+00
1.827187371253967285e+01,9.294000270000000175e-01,7.382742735936013156e-01,1.628925485527077388e+00
1.828687453269958496e+01,7.315000299999999678e-01,7.539822368615503034e-01,1.630494441194736632e+00
1.830187296867370605e+01,9.441000219999999832e-01,7.382742735936013156e-01,1.640021320916747571e+00
1.831794214248657227e+01,8.779000040000000116e-01,7.382742735936013156e-01,1.641592117243542592e+00
1.833487057685852051e+01,8.560000060000000355e-01,7.539822368615503034e-01,1.652020364194324742e+00
1.834976172447204590e+01,8.569999929999999599e-01,7.539822368615503034e-01,1.653600855161889482e+00
1.836479520797729492e+01,8.296999929999999690e-01,7.382742735936013156e-01,1.663958416277966146e+00
1.838095450401306152e+01,9.150000209999999967e-01,7.539822368615503034e-01,1.665558665035888453e+00
1.839597749710083008e+01,8.562999959999999522e-01,7.225663103256524389e-01,1.674936319106853810e+00
1.841198635101318359e+01,8.504999880000000401e-01,7.225663103256524389e-01,1.678586211398698014e+00
1.842705917358398438e+01,8.100000019999999967e-01,7.539822368615503034e-01,1.689701804578725985e+00
1.844320344924926758e+01,8.611000180000000226e-01,7.539822368615503034e-01,1.691290272364197156e+00
1.846416354179382324e+01,9.283000230000000297e-01,7.382742735936013156e-01,1.709230607075330699e+00
1.847462964057922363e+01,7.989000080000000503e-01,7.539822368615503034e-01,1.710840673310295434e+00
1.849012565612792969e+01,8.902000190000000091e-01,7.382742735936013156e-01,1.722004985366717422e+00
1.850522136688232422e+01,8.758000139999999600e-01,7.382742735936013156e-01,1.723579831520602124e+00
1.856932973861694336e+01,8.646000029999999503e-01,7.225663103256524389e-01,1.731534074256682487e+00
1.858676433563232422e+01,7.936999799999999716e-01,7.225663103256524389e-01,1.733067441334443348e+00
1.860095071792602539e+01,8.366000059999999516e-01,7.225663103256524389e-01,1.743085072072305008e+00
1.861646080017089844e+01,7.989000080000000503e-01,7.382742735936013156e-01,1.745278542116137865e+00
1.863245964050292969e+01,8.126000169999999523e-01,7.382742735936013156e-01,1.754010206197708976e+00
1.864848542213439941e+01,8.468999860000000490e-01,7.382742735936013156e-01,1.755561244734146209e+00
1.866447448730468750e+01,9.424999950000000348e-01,7.382742735936013156e-01,1.765851801333788496e+00
1.868059277534484863e+01,8.367000220000000432e-01,7.539822368615503034e-01,1.767452172927983511e+00
1.869561433792114258e+01,7.336999770000000032e-01,7.539822368615503034e-01,1.777106557015273980e+00
1.871169281005859375e+01,8.779000040000000116e-01,7.539822368615503034e-01,1.778706928609468996e+00
1.872762227058410645e+01,8.543000219999999922e-01,7.539822368615503034e-01,1.789125112410663521e+00
1.874361872673034668e+01,1.051399946000000085e+00,7.696902001294992912e-01,1.790747082454351879e+00
1.875961685180664062e+01,7.918999789999999761e-01,7.225663103256524389e-01,1.800199226514567430e+00
1.877561450004577637e+01,7.990999819999999865e-01,7.225663103256524389e-01,1.801764378027682412e+00
1.879161643981933594e+01,9.268000130000000336e-01,7.539822368615503034e-01,1.811320464508275219e+00
1.880761432647705078e+01,7.451000209999999457e-01,7.382742735936013156e-01,1.812881443358027811e+00
1.882414913177490234e+01,9.315000180000000407e-01,7.539822368615503034e-01,1.822596818639254268e+00
1.883916640281677246e+01,7.835000159999999658e-01,7.382742735936013156e-01,1.824173628288547233e+00
1.885659313201904297e+01,8.378000260000000310e-01,7.539822368615503034e-01,1.834674401733171090e+00
1.887004423141479492e+01,8.907999989999999535e-01,7.382742735936013156e-01,1.836259065364098220e+00
1.888604545593261719e+01,8.806999920000000426e-01,7.539822368615503034e-01,1.845950878700422848e+00
1.890123629570007324e+01,8.920000200000000046e-01,7.539822368615503034e-01,1.847558735767433458e+00
1.891698336601257324e+01,8.216999769999999703e-01,7.225663103256524389e-01,1.857026833463462534e+00
1.893225455284118652e+01,8.183000089999999949e-01,7.382742735936013156e-01,1.858609533598981178e+00
1.894833135604858398e+01,8.432999850000000297e-01,7.225663103256524389e-01,1.868694046017004284e+00
1.896457290649414062e+01,9.678999780000000497e-01,7.382742735936013156e-01,1.870254779194211237e+00
1.897969818115234375e+01,9.966999890000000084e-01,7.382742735936013156e-01,1.880441393373476267e+00
1.899571204185485840e+01,7.656000259999999891e-01,7.225663103256524389e-01,1.881988627755369237e+00
1.901156497001647949e+01,8.346999880000000038e-01,7.696902001294992912e-01,1.892393312761249557e+00
1.902715301513671875e+01,7.713000180000000316e-01,7.382742735936013156e-01,1.893956255106410635e+00
1.904382157325744629e+01,9.093000289999999541e-01,7.539822368615503034e-01,1.904415917983728779e+00
1.905842280387878418e+01,9.017999770000000304e-01,7.539822368615503034e-01,1.906000458778383200e+00
1.907455325126647949e+01,8.525000209999999967e-01,7.696902001294992912e-01,1.915702089591750257e+00
1.909007501602172852e+01,8.616999979999999670e-01,7.382742735936013156e-01,1.917278776404770513e+00
1.910636496543884277e+01,7.437000270000000413e-01,7.539822368615503034e-01,1.927616579730489388e+00
1.912130403518676758e+01,1.002699970999999968e+00,7.539822368615503034e-01,1.929203084020552295e+00
1.913794159889221191e+01,8.327999710000000277e-01,7.382742735936013156e-01,1.938835746822076489e+00
1.915296554565429688e+01,7.648000120000000290e-01,7.696902001294992912e-01,1.940477228983577218e+00
1.916896820068359375e+01,8.565999869999999516e-01,7.539822368615503034e-01,1.951013591018099458e+00
1.918555903434753418e+01,8.406000139999999510e-01,7.696902001294992912e-01,1.952649059857101799e+00
1.920058608055114746e+01,8.072000150000000485e-01,7.382742735936013156e-01,1.962411559028132135e+00
1.921658802032470703e+01,7.591000199999999865e-01,7.539822368615503034e-01,1.964045187207998922e+00
1.923266744613647461e+01,8.506000040000000206e-01,7.382742735936013156e-01,1.974512704066951008e+00
1.924933218955993652e+01,8.888000249999999935e-01,7.539822368615503034e-01,1.976107062338647857e+00
1.926444125175476074e+01,1.015200018999999898e+00,7.225663103256524389e-01,1.985655540510152361e+00
1.928052592277526855e+01,8.353999850000000116e-01,7.539822368615503034e-01,1.987273460726751040e+00
1.929574942588806152e+01,9.523000120000000290e-01,7.539822368615503034e-01,1.996050162366444836e+00
1.931120467185974121e+01,8.937000040000000478e-01,7.539822368615503034e-01,1.997626972015738023e+00
1.932631134986877441e+01,8.537999990000000317e-01,7.696902001294992912e-01,2.008029325017391731e+00
1.934219217300415039e+01,7.969999909999999632e-01,7.382742735936013156e-01,2.009606134666684696e+00
1.935728621482849121e+01,8.131999970000000078e-01,7.696902001294992912e-01,2.019398209105115249e+00
1.937398123741149902e+01,8.765000099999999961e-01,7.539822368615503034e-01,2.021014165826305664e+00
1.938806247711181641e+01,8.600999710000000187e-01,7.696902001294992912e-01,2.031565867315277440e+00
1.940663242340087891e+01,7.935000060000000355e-01,7.382742735936013156e-01,2.033144517623706182e+00
1.942711973190307617e+01,9.553999899999999768e-01,7.539822368615503034e-01,2.043700268939768083e+00
1.945752501487731934e+01,8.083000179999999535e-01,7.696902001294992912e-01,2.045310335174732597e+00
1.948153042793273926e+01,7.983999849999999787e-01,7.539822368615503034e-01,2.055752080920829172e+00
1.949698829650878906e+01,7.735000250000000355e-01,7.539822368615503034e-01,2.057354293174159743e+00
1.951288700103759766e+01,8.927000160000000406e-01,7.696902001294992912e-01,2.067945510243847096e+00
1.952824759483337402e+01,8.497999910000000323e-01,7.696902001294992912e-01,2.069569320946671453e+00
1.954398918151855469e+01,9.212999939999999555e-01,7.539822368615503034e-01,2.080229137519383542e+00
1.956173300743103027e+01,7.888000010000000284e-01,7.539822368615503034e-01,2.081860802203841398e+00
1.957606124877929688e+01,7.445999979999999852e-01,7.539822368615503034e-01,2.091754610208854892e+00
1.959120416641235352e+01,9.801999930000000472e-01,7.539822368615503034e-01,2.093374739279248331e+00
1.960716843605041504e+01,7.918000219999999922e-01,7.539822368615503034e-01,2.103863731751421273e+00
1.962163829803466797e+01,9.251999859999999742e-01,7.539822368615503034e-01,2.105469870995568815e+00
1.963822293281555176e+01,8.774999980000000033e-01,7.539822368615503034e-01,2.115799820339653969e+00
1.965387535095214844e+01,9.733999970000000168e-01,7.539822368615503034e-01,2.117382642997285735e+00
1.966939234733581543e+01,9.690999980000000180e-01,7.539822368615503034e-01,2.127704493001350450e+00
1.968449640274047852e+01,8.184000249999999754e-01,7.539822368615503034e-01,2.129283143309779636e+00
1.970074415206909180e+01,7.730000019999999639e-01,7.853981633974482790e-01,2.139803551708488349e+00
1.971634435653686523e+01,7.529000040000000116e-01,7.853981633974482790e-01,2.141452887851623021e+00
1.973213601112365723e+01,7.498000259999999528e-01,7.696902001294992912e-01,2.151973296250331735e+00
1.974807834625244141e+01,8.137000199999999683e-01,7.539822368615503034e-01,2.153577471999071236e+00
1.976272773742675781e+01,8.865000010000000374e-01,7.539822368615503034e-01,2.163322299711424979e+00
1.977795290946960449e+01,7.822999950000000258e-01,7.853981633974482790e-01,2.164948073909657822e+00
1.979323101043701172e+01,8.598999980000000543e-01,7.539822368615503034e-01,2.174639887245982006e+00
1.980980134010314941e+01,9.194999929999999599e-01,7.382742735936013156e-01,2.176212647068185291e+00
1.982484531402587891e+01,7.437000270000000413e-01,7.539822368615503034e-01,2.185892434073672952e+00
1.984074044227600098e+01,8.762999769999999522e-01,7.539822368615503034e-01,2.187498818676206991e+00
1.985803985595703125e+01,8.224999899999999586e-01,7.539822368615503034e-01,2.198097521532869525e+00
1.987136888504028320e+01,8.802000279999999677e-01,7.539822368615503034e-01,2.199725504584896463e+00
1.988639974594116211e+01,8.371999860000000071e-01,7.539822368615503034e-01,2.210340160763212936e+00
1.990239477157592773e+01,9.703000189999999581e-01,7.539822368615503034e-01,2.211979679429305179e+00
1.991915035247802734e+01,7.950000170000000033e-01,7.539822368615503034e-01,2.222472598892295093e+00
1.993424463272094727e+01,7.390000220000000342e-01,7.539822368615503034e-01,2.224084628622668536e+00
1.994958496093750000e+01,7.986000180000000226e-01,7.225663103256524389e-01,2.233662559225300548e+00
1.996524143218994141e+01,8.276000019999999457e-01,7.382742735936013156e-01,2.235256917496997175e+00
1.998027110099792480e+01,7.520999910000000233e-01,7.382742735936013156e-01,2.246282189574074994e+00
1.999597811698913574e+01,7.642999889999999574e-01,7.225663103256524389e-01,2.248490876550244266e+00
2.004327678680419922e+01,9.358000159999999568e-01,7.382742735936013156e-01,2.257434843494318777e+00
2.005706691741943359e+01,7.174000139999999748e-01,7.539822368615503034e-01,2.259040737380080266e+00
2.007230448722839355e+01,8.468000289999999541e-01,7.696902001294992912e-01,2.268789492083251425e+00
2.008808684349060059e+01,8.170999880000000548e-01,7.539822368615503034e-01,2.270379923364131081e+00
2.010408210754394531e+01,9.186999799999999716e-01,7.539822368615503034e-01,2.280853207873036137e+00
2.012007236480712891e+01,8.185999990000000226e-01,7.382742735936013156e-01,2.282424004199830936e+00
2.013632774353027344e+01,8.059999939999999974e-01,7.539822368615503034e-01,2.292859982295974319e+00
2.015168333053588867e+01,8.202999829999999548e-01,7.382742735936013156e-01,2.294352238806429689e+00
2.016784095764160156e+01,-4.020000100000000187e-01,5.340707511102648075e-01,2.303967475821822930e+00
2.018400287628173828e+01,-5.116000179999999897e-01,4.869468613064178997e-01,2.305015982369958749e+00
2.019853019714355469e+01,-5.582000019999999729e-01,2.670353755551324038e-01,2.309231361653608428e+00
2.021438360214233398e+01,-5.346000189999999819e-01,2.042035224833365359e-01,2.309689101442173431e+00
2.022946691513061523e+01,-5.079000000000000181e-01,1.570796326794896350e-02,2.310974945576350414e+00
2.024538326263427734e+01,-5.827000140000000439e-01,0.000000000000000000e+00,2.310971263943919496e+00
2.026138448715209961e+01,-8.064000009999999774e-01,-1.570796326794896558e-01,2.308937082700720289e+00
2.027767491340637207e+01,-8.701999780000000406e-01,-1.570796326794896558e-01,2.308569909059332126e+00
2.029336905479431152e+01,-8.051000240000000252e-01,-3.455751918948772317e-01,2.300560565929700374e+00
2.030878734588623047e+01,-8.670999999999999819e-01,-3.298672286269282439e-01,2.299863770418071329e+00
2.032395458221435547e+01,-8.216000199999999865e-01,-4.712388980384689674e-01,2.285791398825397280e+00
2.033909583091735840e+01,-8.676999810000000091e-01,-4.869468613064178997e-01,2.284750991617281901e+00
2.035592985153198242e+01,-9.904000160000000497e-01,-5.497787143782137953e-01,2.275881637498730292e+00
2.036995744705200195e+01,-9.485999939999999464e-01,-5.497787143782137953e-01,2.274707467244450942e+00
2.038595795631408691e+01,-8.787999749999999555e-01,-6.126105674500096354e-01,2.267230476728907096e+00
2.040171384811401367e+01,-9.265000220000000342e-01,-5.969026041820606476e-01,2.265975803162879831e+00
2.041674113273620605e+01,-9.873999949999999748e-01,-6.283185307179586232e-01,2.251068946021596240e+00
2.043273878097534180e+01,-9.057999850000000297e-01,-6.440264939859076110e-01,2.249684681758608473e+00
2.044873929023742676e+01,-1.019199967000000040e+00,-6.754424205218054755e-01,2.237204704942223010e+00
2.046398591995239258e+01,-8.564000130000000155e-01,-7.068583470577034511e-01,2.235718093559607045e+00
2.047981977462768555e+01,-8.410000210000000420e-01,-7.225663103256524389e-01,2.225957803242371469e+00
2.049586820602416992e+01,-8.924999829999999967e-01,-7.225663103256524389e-01,2.224428240319154870e+00
2.051086044311523438e+01,-9.969000220000000523e-01,-7.696902001294992912e-01,2.214710901542519927e+00
2.052618002891540527e+01,-9.401999709999999677e-01,-7.696902001294992912e-01,2.213069419381019198e+00
2.054198193550109863e+01,-9.542000290000000051e-01,-8.011061266653972668e-01,2.202886732192571362e+00
2.055898237228393555e+01,-9.567999839999999923e-01,-8.011061266653972668e-01,2.201168919068525742e+00
2.057398486137390137e+01,-8.874999879999999619e-01,-8.325220532012951313e-01,2.188991075186661917e+00
2.059063386917114258e+01,-9.257000090000000458e-01,-8.168140899333461435e-01,2.187263199227187815e+00
2.060467648506164551e+01,-1.007099986000000058e+00,-8.168140899333461435e-01,2.177471247625029971e+00
2.062085795402526855e+01,-9.670000079999999665e-01,-8.325220532012951313e-01,2.175709992243611168e+00
2.063595771789550781e+01,-8.731999990000000045e-01,-8.796459430051420947e-01,2.162320917053093261e+00
2.066452860832214355e+01,-8.665000200000000374e-01,-8.482300164692441191e-01,2.160545917203815058e+00
2.069277286529541016e+01,-9.183999900000000549e-01,-8.953539062730909714e-01,2.151019037481803675e+00
2.071373605728149414e+01,-9.850999710000000187e-01,-8.796459430051420947e-01,2.149163534320777558e+00
2.072873735427856445e+01,-9.933999780000000168e-01,-8.953539062730909714e-01,2.135831155138719684e+00
2.074513745307922363e+01,-1.056699990999999894e+00,-8.796459430051420947e-01,2.133934663932500975e+00
2.076021265983581543e+01,-9.879999760000000020e-01,-8.953539062730909714e-01,2.124170201266061930e+00
2.077642965316772461e+01,-9.117000100000000051e-01,-9.110618695410399592e-01,2.122252111610349878e+00
2.079156899452209473e+01,-9.879000190000000181e-01,-9.110618695410399592e-01,2.108929549905334433e+00
2.080820417404174805e+01,-9.190999869999999516e-01,-8.796459430051420947e-01,2.106259196149783186e+00
2.082381129264831543e+01,-9.875000120000000381e-01,-9.581857593448868116e-01,2.044475972462395763e+00
2.084007477760314941e+01,-9.718000289999999541e-01,-9.896016858807847871e-01,2.021184744254298948e+00
2.085520648956298828e+01,-9.929000140000000529e-01,-9.581857593448868116e-01,1.998538033885278953e+00
2.087135434150695801e+01,-9.039999840000000342e-01,-9.896016858807847871e-01,1.976179588832489342e+00
2.088589334487915039e+01,-9.587000009999999683e-01,-1.021017612416682763e+00,1.956171693456212113e+00
2.090097880363464355e+01,-8.939999939999999645e-01,-1.021017612416682763e+00,1.931781030655631559e+00
2.091670203208923340e+01,-8.949999810000000000e-01,-1.005309649148733664e+00,1.929674322918590645e+00
2.093186712265014648e+01,-9.391000269999999484e-01,-1.005309649148733664e+00,1.898900459381270167e+00
2.094775080680847168e+01,-8.386999960000000032e-01,-1.005309649148733664e+00,1.885660609841797841e+00
2.096368622779846191e+01,-9.954000119999999452e-01,-9.738937226128357993e-01,1.868668274904148552e+00
2.097952604293823242e+01,-9.309999939999999974e-01,-9.896016858807847871e-01,1.839981852658602257e+00
2.099473285675048828e+01,-9.729999900000000368e-01,-1.005309649148733664e+00,1.824699845058023628e+00
2.101074504852294922e+01,-1.029800057000000102e+00,-9.896016858807847871e-01,1.809576880585533010e+00
2.102574634552001953e+01,-1.000000000000000000e+00,-9.738937226128357993e-01,1.793927945016111636e+00
2.104232501983642578e+01,-9.968000049999999890e-01,-9.581857593448868116e-01,1.778508738409483980e+00
2.105814909934997559e+01,-9.753000139999999929e-01,-9.738937226128357993e-01,1.763874807129981015e+00
2.107451057434082031e+01,-9.595999720000000233e-01,-9.424777960769379348e-01,1.749436979718781870e+00
2.108883428573608398e+01,-1.152400016999999943e+00,-9.267698328089889470e-01,1.734510733295958840e+00
2.110404992103576660e+01,-8.511999850000000478e-01,-9.267698328089889470e-01,1.720730676846605078e+00
2.113391590118408203e+01,-9.948999880000000129e-01,-9.424777960769379348e-01,1.706691930348421149e+00
2.115533447265625000e+01,-8.835999970000000259e-01,-9.424777960769379348e-01,1.688757117614694936e+00
2.116690754890441895e+01,-9.850999710000000187e-01,-8.953539062730909714e-01,1.665933446986365141e+00
2.118152284622192383e+01,-9.632999899999999949e-01,-9.110618695410399592e-01,1.650600634177711301e+00
2.119702482223510742e+01,-9.322999720000000323e-01,-9.267698328089889470e-01,1.636840458354987815e+00
2.121230959892272949e+01,-9.427000279999999677e-01,-8.953539062730909714e-01,1.624117008107949234e+00
2.122835683822631836e+01,-8.741000289999999451e-01,-8.796459430051420947e-01,1.609923022636221557e+00
2.124447607994079590e+01,-8.761000039999999878e-01,-8.953539062730909714e-01,1.594986590227537970e+00
2.125951528549194336e+01,-9.272000190000000419e-01,-9.110618695410399592e-01,1.583337294805218010e+00
2.127550911903381348e+01,-1.073400021000000093e+00,-9.110618695410399592e-01,1.568719071488982930e+00
2.129159116744995117e+01,-1.027199983999999899e+00,-8.639379797371931069e-01,1.541813293906394877e+00
2.130681204795837402e+01,-8.966000079999999484e-01,-8.796459430051420947e-01,1.525064432399398928e+00
2.132300329208374023e+01,-8.719999790000000361e-01,-9.110618695410399592e-01,1.508900938196679364e+00
2.133806324005126953e+01,-8.962000009999999683e-01,-8.639379797371931069e-01,1.486134208935195877e+00
2.135449147224426270e+01,-9.857000110000000426e-01,-8.639379797371931069e-01,1.472378082939562294e+00
2.136968779563903809e+01,-8.831999900000000459e-01,-8.796459430051420947e-01,1.459316911482262613e+00
2.138478446006774902e+01,-9.642999770000000304e-01,-8.953539062730909714e-01,1.446807359398477155e+00
2.140069818496704102e+01,-9.789999719999999961e-01,-8.796459430051420947e-01,1.432503418183873833e+00
2.141638302803039551e+01,-1.030200004999999974e+00,-8.639379797371931069e-01,1.419428379422442044e+00
